Text,Name,Gender
"Hey @Phillies, here’s to hoping we both win big this fall. Stay safe. #OpeningDay https://t.co/nGtdDVsrXv",Joe Biden,Male
"COVID-19 infections are going up.

The number of deaths is going up. 

This morning it was announced that, once again, the number of unemployment claims is going up. 

Donald Trump is moving us backwards. The American people are paying the price.",Joe Biden,Male
"Care jobs are ready to be filled right now, allowing millions of people — primarily women — to get back to work immediately.

It's the right thing to do for our families and our essential workers — and it's the smart thing to do for our economy. https://t.co/l598dnBp0O",Joe Biden,Male
"Folks, I sat down with my friend President @BarackObama to discuss the significant moment we're in, who we are as a nation, and how we can build back better.   Watch our full conversation: https://t.co/n2P71Le1oH",Joe Biden,Male
"Every day I hear from folks who tell me how important health care is to their families — well, it's deeply personal for President @BarackObama and me, too. I'll fight to protect and build on Obamacare and make sure everyone gets the care they need.

Watch our conversation: https://t.co/ZyrBmLrjCJ",Joe Biden,Male
"Let me be clear: If vote-by-mail is good enough for Donald Trump and his administration, then it's good enough for all of us. https://t.co/0qQW9ff0eG",Joe Biden,Male
I know everything feels different right now. There’s just that feeling where you don’t know if everything will be okay. But I promise you that it can be and it will be. https://t.co/rax3jyH8hq,Joe Biden,Male
"Today, the House passed the #NoBanAct because no one should be discriminated against or singled out based on the faith they practice. I will end President Trump's Muslim Ban on day one and sign this bill into law.",Joe Biden,Male
"My plan to create a 21st century care and early childhood education workforce will put 3 million Americans to work — and free up millions more people to join the paid labor force.

It's a fresh, bold approach that will help us recover faster and stronger. https://t.co/nxpwi93TEp",Joe Biden,Male
"The goal of the Census is clear: count every person. But Donald Trump continues to use this vital process to sow division and scare immigrant communities.

We won't let him deny communities the funding and representation they deserve. Because in America, everyone counts. https://t.co/7ScczXykra",Joe Biden,Male
"The words of a president matter. And from the moment President Trump came down that escalator, he has used his to degrade people and sow division. It's not who we are.

Watch my full conversation with President @BarackObama tomorrow at 10 AM ET. https://t.co/hFRbz1kfcc",Joe Biden,Male
"Today, we're facing a serious threat — and we have to meet it together as one country. It's up to all of us to do everything we can to keep our fellow Americans safe and healthy. https://t.co/97Td2QvmAG",Joe Biden,Male
"44 + 46
7.23.20 https://t.co/ZCQ2SazieH",Joe Biden,Male
"10 years ago the Obama-Biden Administration signed Wall Street reform to prevent the abuse that led to the Great Recession. Donald Trump and the Republicans have tried to tear it down ever since. As president, I'll protect it so we can rebuild an economy that works for everyone.",Joe Biden,Male
"For your family, for your neighbors, for your country — wear a mask.",Joe Biden,Male
"Happy Birthday, Congressman Clyburn! Your powerful voice of moral clarity never fails to steer us toward a better future — and reminds us all of why we're in public service in the first place. I’m grateful for your leadership and honored to call you a friend. https://t.co/Rtv34FpQAI",Joe Biden,Male
"Let me say what President Trump won't: Russian interference in our elections is a violation of our sovereignty. And if I’m president, I’ll respond accordingly. https://t.co/ZvkU7bbJ3r",Joe Biden,Male
"Home health workers do God’s work, but aren’t paid much. They have few benefits, and 40% are still on SNAP or Medicaid. It's unacceptable.

I'll give caregivers and early childhood educators a much-needed raise.",Joe Biden,Male
"We need to make high-quality child care affordable and accessible. As president, I'll give every 3- and 4-year-old access to free, high-quality preschool. And low- to middle-income families won’t spend more than 7% of their income on quality care for children under age 5.",Joe Biden,Male
"We are trapped in a caregiving crisis, within an economic crisis, within a public health crisis. You’re doing everything you can, but this president is not.

If I’m your president, here’s what I would do: https://t.co/RbUFxJldQq",Joe Biden,Male
"Donald Trump simply doesn’t understand: We can’t deal with our economic crisis without solving the public health crisis.
 
And for all his bluster about his expertise on the economy, he is unable to explain how he will actually help the working families hit the hardest.",Joe Biden,Male
"We have to mobilize a 21st century care and early childhood education workforce to deal with the caregiving crisis in our nation. Today, I'm delivering remarks about how we're going to get it done. Tune in: https://t.co/KyRgLogUaw",Joe Biden,Male
"Today, I’m releasing my plan to mobilize a 21st century care and early childhood education workforce.

It will ease the financial burden of care for families, create good-paying jobs with good benefits, and treat workers with the dignity they deserve.

https://t.co/Z8FOorzFmE https://t.co/hcyLR8CIbq",Joe Biden,Male
"In honor of John Lewis, C.T. Vivian, and all the essential workers who have selflessly risked their lives, the Senate should pass a bill that ensures working people get real relief — extended unemployment insurance, rental support, and guaranteed sick leave. #StrikeForBlackLives",Joe Biden,Male
"Folks, it may be hard to believe, but we have just over 100 days until Election Day. I know we can beat Donald Trump and build this nation back better than before — but we need your help to do it.

If you're able, please chip in today: https://t.co/3vHMq4Pxjc",Joe Biden,Male
"Small manufacturers like McGregor Industries demonstrate the resilience, creativity, and staying-power of America’s industrial base.

Together we're going to make sure the future is made in America — by all of America. https://t.co/LKqAzOgnw0",Joe Biden,Male
"Today, I am putting the Kremlin and other foreign governments on notice: If elected president, I will direct my administration to impose substantial and lasting costs on those who interfere with American elections. https://t.co/s9rEY92TQK",Joe Biden,Male
